1/1/2016 to 6/1/2017
Expense Category, Trans Date, Post Date, Merchant Name, Amount
"Dining Out","12/31/16","01/02/17","OLIVE GARDEN #00017483","51.81",
"Dining Out","12/31/16","01/02/17","MCDONALD'S F29955","8.47",
"Dining Out","01/03/17","01/05/17","IGUANA MIA - FT. MYERS","54.17",
"Dining Out","01/04/17","01/06/17","WENDY'S #0336","7.66",
"Dining Out","01/05/17","01/08/17","STARBUCKS STORE 08596","8.46",
"Dining Out","01/08/17","01/09/17","AQUA SEAFOOD & STEAK","59.94",
"Dining Out","01/08/17","01/09/17","REGINAS ICE CREAM","13.02",
"Dining Out","01/09/17","01/11/17","STARBUCKS STORE 09976","8.46",
"Dining Out","01/11/17","01/13/17","FAT KATZ SPORTS BISTRO","31.99",
"Dining Out","01/12/17","01/13/17","MCDONALD'S F13722","9.25",
"Dining Out","01/13/17","01/15/17","KFC G961006","10.70",
"Dining Out","01/13/17","01/15/17","TANDOOR","46.44",
"Dining Out","01/15/17","01/17/17","MILLERS DUTCH KITCH'N","42.53",
"Dining Out","01/16/17","01/18/17","BURGER 21 - FT MYERS","17.02",
"Dining Out","01/16/17","01/18/17","FAT KATZ SPORTS BISTRO","22.24",
"Dining Out","01/17/17","01/19/17","RUTH'S CHRIS STEAK HOU","135.68",
"Dining Out","01/18/17","01/19/17","IGUANA MIA - FT. MYERS","61.28",
"Dining Out","01/17/17","01/19/17","MCDONALD'S F35874","6.57",
"Dining Out","01/19/17","01/20/17","WINN DIXIE #2522","118.58",
"Dining Out","01/20/17","01/22/17","OWEN'S FISH CAMP","103.72",
"Dining Out","01/19/17","01/22/17","BWW 3543 FT MYERS","31.56",
"Dining Out","01/25/17","01/26/17","WINN DIXIE #2522","22.25",
"Dining Out","01/26/17","01/29/17","SEA WATCH RESTAURANT","78.31",
"Dining Out","01/28/17","01/30/17","WENDY'S #0336","6.59",
"Dining Out","01/28/17","01/30/17","MCDONALD'S F35874","6.86",
"Dining Out","02/01/17","02/02/17","DAILY EATS  SARASO","20.05",
"Dining Out","02/02/17","02/03/17","DAILY EATS  SARASO","30.50",
"Dining Out","02/02/17","02/03/17","MARINA  JACK RESTAURANT","45.54",
"Dining Out","02/04/17","02/05/17","FRESH KITCHEN  SAR","23.76",
"Dining Out","02/03/17","02/05/17","WINN-DIXIE-LIQUOR #0665","21.21",
"Dining Out","02/02/17","02/05/17","ANNA MARIA OYSTER BAR LAN","25.39",
"Dining Out","02/03/17","02/06/17","S'MACKS BURGERS & SHAKES","26.61",
"Dining Out","02/09/17","02/10/17","FAT KATZ SPORTS BISTRO","16.26",
"Dining Out","02/10/17","02/12/17","CARRABBAS 1002","76.86",
"Dining Out","02/15/17","02/16/17","RC OTTERS","41.55",
"Dining Out","02/17/17","02/19/17","KOMOON & THAI SUSHI & CEV","55.55",
"Dining Out","02/19/17","02/21/17","LIQUOR WINE AND SMOKE SHO","49.53",
"Dining Out","02/22/17","02/24/17","FAT KATZ SPORTS BISTRO","52.64",
"Dining Out","03/01/17","03/03/17","ABC FINE WINE/SPIRITS 075","230.17",
"Dining Out","03/01/17","03/03/17","Blue Pointe Oyster Bar &","39.52",
"Dining Out","03/11/17","03/13/17","BOSTON MARKET 0269","20.12",
"Dining Out","03/15/17","03/17/17","LEE ROY SELMONS 8007","18.85",
"Dining Out","03/20/17","03/20/17","CHEESECAKE NAPLES","133.31",
"Dining Out","03/27/17","03/29/17","CARRABBAS 6059","45.71",
"Dining Out","03/27/17","03/29/17","FAT KATZ SPORTS BISTRO","24.70",
"Dining Out","03/29/17","03/30/17","CULVERS OF FT. MYE","23.68",
"Dining Out","03/29/17","03/31/17","15TH STREET FISHERIES","83.14",
"Dining Out","04/04/17","04/05/17","TOOJAY'S SARASOTA","30.27",
"Dining Out","04/03/17","04/05/17","ZEKOS EXPRESS GRILL INC","32.68",
"Dining Out","04/03/17","04/05/17","STARBUCKS STORE 15716","14.24",
"Dining Out","04/04/17","04/06/17","ARAMARK USF DINING CAMILL","6.17",
"Dining Out","04/03/17","04/06/17","MANATEES PIZZA","18.70",
"Dining Out","04/04/17","04/06/17","STARBUCKS STORE 08435","8.94",
"Dining Out","04/08/17","04/09/17","MCDONALD'S F26413","5.42",
"Dining Out","04/06/17","04/09/17","BURGER FI","32.49",
"Dining Out","04/10/17","04/12/17","GIORDANOS OF LAKE BUENA","63.57",
"Dining Out","04/10/17","04/12/17","SAFE HARBOR SEAFOOD RESTA","65.27",
"Dining Out","04/13/17","04/13/17","FLAVORS OF INDIA","41.76",
"Dining Out","04/17/17","04/18/17","BOSTON MARKET 0269","10.06",
"Dining Out","04/21/17","04/23/17","CARRABBAS 6059","49.26",
"Dining Out","04/23/17","04/24/17","CHIPOTLE 2698","26.19",
"Dining Out","04/24/17","04/25/17","MCDONALD'S F10835","5.72",
"Dining Out","04/26/17","04/27/17","MCDONALD'S F29955","10.47",
"Dining Out","04/26/17","04/28/17","PALM VALLEY FISH CAMP","87.62",
"Dining Out","04/27/17","04/28/17","THE DINER","11.72",
"Dining Out","04/29/17","04/30/17","MAMBOS CUBAN CAFE","19.86",
"Dining Out","04/27/17","04/30/17","MMS MAYOFLORID00408237","3.58",
"Dining Out","04/29/17","04/30/17","PANERA BREAD # 601781","9.50",
"Dining Out","04/29/17","05/01/17","TRASCA & CO. EATERY","36.10",
"Dining Out","05/02/17","05/03/17","DAIRY QUEEN #10587","13.94",
"Dining Out","05/01/17","05/03/17","CHICK-FIL-A #02640","11.28",
"Dining Out","05/03/17","05/05/17","BIGGIE'S PIZZA","25.65",
"Dining Out","05/04/17","05/05/17","CHIPOTLE 2547","24.13",
"Dining Out","05/04/17","05/07/17","STARBUCKS STORE 11786","10.54",
"Dining Out","05/07/17","05/09/17","FAMOUS DAVES FD-21","60.37",
"Dining Out","05/10/17","05/11/17","TMG032 COCONUT POI","109.92",
"Dining Out","05/11/17","05/12/17","CHIPOTLE 2698","28.25",
"Dining Out","05/16/17","05/18/17","LOBSTER LADY SEAFOOD MARK","115.14",
"Dining Out","05/19/17","05/21/17","TOTALWINE COM 920","61.30",
"Dining Out","05/19/17","05/22/17","Cape Cod Fish Co","47.54",
"Dining Out","05/27/17","05/29/17","Cape Cod Fish Co","55.97",
"Dining Out","05/30/17","05/31/17","BOK TOWER CAFE","44.35",
"Groceries","01/05/16","01/06/16","TARGET        00008185","34.76",
"Groceries","01/15/16","01/17/16","TARGET        00020594","175.80",
"Groceries","05/29/16","05/31/16","THE GREAT AMERICAN BAGEL","9.73",
"Groceries","05/30/16","06/01/16","HAPPY JACKS","10.85",
"Groceries","07/16/16","07/18/16","THE GREAT AMERICAN BAGEL","7.93",
"Groceries","07/17/16","07/19/16","HAPPY JACKS","7.44",
"Groceries","07/30/16","07/31/16","TARGET        00020594","84.79",
"Groceries","08/22/16","08/23/16","PUBLIX SUPERMARKETS #1407","78.62",
"Groceries","09/18/16","09/19/16","TARGET        00008185","58.67",
"Groceries","09/26/16","09/27/16","TARGET        00023168","311.41",
"Groceries","10/05/16","10/06/16","PUBLIX SUPERMARKETS #1407","12.58",
"Groceries","10/08/16","10/10/16","PUBLIX SUPERMARKETS #1407","6.00",
"Groceries","10/08/16","10/10/16","TARGET        00023168","47.64",
"Groceries","10/17/16","10/19/16","BAR HARBOR SEAFOOD","21.17",
"Groceries","10/23/16","10/24/16","TARGET        00023168","480.67",
"Groceries","10/23/16","10/24/16","TARGET        00023168","548.75",
"Groceries","11/23/16","11/24/16","TARGET        00020594","40.16",
"Groceries","12/14/16","12/15/16","CRESCENT BEACH GROCERY","134.08",
"Groceries","12/15/16","12/16/16","CRESCENT BEACH GROCERY","82.63",
"Groceries","12/16/16","12/18/16","WAL-MART #3370","123.28",
"Groceries","01/04/17","01/05/17","TARGET        00007997","487.38",
"Groceries","01/05/17","01/06/17","TARGET        00020347","493.20",
"Groceries","01/08/17","01/09/17","KILWINS NAPLES","14.86",
"Groceries","01/13/17","01/15/17","TARGET        00020347","171.15",
"Groceries","01/15/17","01/16/17","WAL-MART #3370","61.67",
"Groceries","01/16/17","01/17/17","WAL-MART #3370","40.13",
"Groceries","01/25/17","01/26/17","FRESH MKT-046 FTM","85.88",
"Groceries","01/28/17","01/29/17","WM SUPERCENTER #3370","102.69",
"Groceries","01/28/17","01/29/17","WM SUPERCENTER #3370","62.26",
"Groceries","01/28/17","01/29/17","WAL-MART #3370","207.71",
"Groceries","01/28/17","01/30/17","PUBLIX #1342","39.58",
"Groceries","01/28/17","01/30/17","PUBLIX #1342","72.98",
"Groceries","01/30/17","01/31/17","TARGET        00020594","95.99",
"Groceries","01/31/17","02/01/17","WAL-MART #1004","81.30",
"Groceries","02/01/17","02/02/17","PUBLIX #780","30.76",
"Groceries","02/04/17","02/05/17","WAL-MART #3370","535.21",
"Groceries","02/03/17","02/05/17","WINN-DIXIE   #0657","8.03",
"Groceries","02/03/17","02/05/17","WAL-MART #1171","147.32",
"Groceries","02/18/17","02/20/17","TARGET        00023176","434.49",
"Groceries","02/18/17","02/20/17","TARGET        00023176","-31.79",
"Groceries","02/18/17","02/20/17","TARGET        00020594","127.16",
"Groceries","03/02/17","03/03/17","FRESH MKT-046 FTM","35.06",
"Groceries","03/08/17","03/09/17","PUBLIX #864","89.52",
"Groceries","03/25/17","03/27/17","PUBLIX #864","35.29",
"Groceries","03/28/17","03/29/17","TARGET        00020594","287.72",
"Groceries","04/10/17","04/11/17","WM SUPERCENTER #3309","2.43",
"Groceries","04/21/17","04/23/17","TARGET        00020594","154.53",
"Groceries","04/24/17","04/25/17","PUBLIX #864","99.44",
"Groceries","05/08/17","05/09/17","FRESH MKT-046 FTM","102.50",
"Groceries","05/14/17","05/15/17","PUBLIX #864","111.55",
"Groceries","05/17/17","05/18/17","PUBLIX #864","40.23",
"Groceries","05/28/17","05/29/17","PUBLIX #864","37.10",
"Health Care","08/15/16","08/16/16","CVS/PHARMACY #07983","125.65",
"Health Care","09/10/16","09/11/16","WALGREENS #10964","36.59",
"Health Care","09/13/16","09/14/16","WALGREENS #10964","4.49",
"Health Care","09/26/16","09/27/16","ORTH SPEC OF SW FLA PA","5.00",
"Health Care","09/28/16","09/29/16","WALGREENS #12722","29.55",
"Health Care","10/05/16","10/06/16","WALGREENS #10670","89.47",
"Health Care","10/06/16","10/07/16","WALGREENS #10964","26.78",
"Health Care","10/15/16","10/16/16","WALGREENS #4733","47.09",
"Health Care","10/16/16","10/17/16","CVS/PHARMACY #03235","6.35",
"Health Care","11/04/16","11/06/16","CVS/PHARMACY #07983","17.68",
"Health Care","11/17/16","11/18/16","WALGREENS #10670","21.04",
"Health Care","11/29/16","11/30/16","WALGREENS #10670","18.67",
"Health Care","11/30/16","12/01/16","WALGREENS #10670","22.67",
"Health Care","12/04/16","12/05/16","WALGREENS #10964","123.70",
"Health Care","12/13/16","12/14/16","WALGREENS #10670","6.35",
"Health Care","12/17/16","12/18/16","WALGREENS #3264","73.81",
"Health Care","12/20/16","12/21/16","WALGREENS #12722","212.25",
"Health Care","12/22/16","12/23/16","WALGREENS #6764","19.61",
"Health Care","01/10/17","01/11/17","WALGREENS #12722","85.47",
"Health Care","01/17/17","01/18/17","WALGREENS #10964","92.05",
"Health Care","01/20/17","01/22/17","SQ *RICHARD S. PARITZKY,","500.00",
"Health Care","01/29/17","01/30/17","WALGREENS #4282","59.35",
"Health Care","01/30/17","01/31/17","WALGREENS #3613","79.15",
"Health Care","02/10/17","02/12/17","BAYVIEW DENTAL ARTS","1530.00",
"Health Care","02/14/17","02/15/17","WALGREENS #12722","106.35",
"Health Care","02/15/17","02/16/17","WALGREENS #12722","33.89",
"Health Care","02/17/17","02/19/17","SQ *RICHARD S. PARITZKY,","500.00",
"Health Care","03/01/17","03/02/17","WALGREENS #10964","9.00",
"Health Care","03/01/17","03/02/17","WALGREENS #10964","15.84",
"Health Care","03/11/17","03/13/17","EYEGLASS WORLD 8205","278.09",
"Health Care","03/15/17","03/16/17","ASSOCIATES IN DIGESTIVE H","20.00",
"Health Care","03/21/17","03/22/17","CAPE HEALTH SURGERY CENTE","200.00",
"Health Care","03/23/17","03/24/17","WALGREENS #10964","115.19",
"Health Care","03/28/17","03/29/17","BAYVIEW DENTAL ARTS","580.00",
"Health Care","03/28/17","03/29/17","CVS/PHARMACY #03281","76.05",
"Health Care","04/03/17","04/04/17","WALGREENS #10964","21.02",
"Health Care","04/04/17","04/05/17","MORSANI 5-A","20.00",
"Health Care","04/12/17","04/13/17","MAYO CLINIC FLA PHARMACY","5.90",
"Health Care","04/19/17","04/21/17","WALGREENS #10964","31.86",
"Health Care","05/08/17","05/09/17","WALGREENS #12722","50.63",
"Health Care","05/17/17","05/18/17","WALGREENS #12722","22.37",
"Health Care","05/20/17","05/21/17","WALGREENS #4004","10.78",
"Legal & Professional","02/16/16","02/17/16","SQ *ARIES REFRIGERATION","50.00",
"Legal & Professional","04/18/16","04/18/16","MYMLSBROKER.COM","199.00",
"Legal & Professional","06/01/16","06/02/16","DCI-COMCAST","276.08",
"Legal & Professional","06/05/16","06/06/16","ASSOC OF MATURE AMERICAN","16.00",
"Legal & Professional","06/11/16","06/12/16","LGBS- FL TURNPIKE","18.30",
"Legal & Professional","06/13/16","06/13/16","FORMSWIFT.COM/CHARGE","1.00",
"Legal & Professional","06/20/16","06/20/16","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","07/20/16","07/20/16","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","07/27/16","07/28/16","PANTHEON","24.98",
"Legal & Professional","07/29/16","07/31/16","PANTHEON","23.13",
"Legal & Professional","08/20/16","08/21/16","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","08/27/16","08/28/16","PANTHEON","45.09",
"Legal & Professional","09/04/16","09/05/16","PANTHEON","54.99",
"Legal & Professional","09/20/16","09/20/16","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","09/27/16","09/28/16","PANTHEON","81.77",
"Legal & Professional","10/20/16","10/20/16","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","10/27/16","10/28/16","PANTHEON","100.00",
"Legal & Professional","11/14/16","11/15/16","WPY*Special Olympics Ariz","50.00",
"Legal & Professional","11/20/16","11/20/16","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","11/22/16","11/23/16","PANTHEON","99.88",
"Legal & Professional","11/25/16","11/27/16","PANTHEON","13.32",
"Legal & Professional","12/20/16","12/20/16","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","12/22/16","12/23/16","PANTHEON","100.00",
"Legal & Professional","01/04/17","01/05/17","GA ENTRUST ADMIN","50.00",
"Legal & Professional","01/06/17","01/08/17","SQ *ROBERT RUGGLES II","198.00",
"Legal & Professional","01/11/17","01/13/17","ROCKET LAWYER US","39.95",
"Legal & Professional","01/20/17","01/20/17","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","01/22/17","01/23/17","PANTHEON","100.00",
"Legal & Professional","01/28/17","01/29/17","BB *WWW.HEART.ORG/JUMP","50.00",
"Legal & Professional","02/20/17","02/20/17","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","02/22/17","02/23/17","PANTHEON","100.00",
"Legal & Professional","03/08/17","03/10/17","ROCKET LAWYER US","39.95",
"Legal & Professional","03/20/17","03/20/17","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","03/19/17","03/20/17","BETTERHELP.COM","260.00",
"Legal & Professional","03/20/17","03/21/17","WGCU MEMBERSHIP WEB","60.00",
"Legal & Professional","03/22/17","03/22/17","BETTERHELP  DR.VELDOR","260.00",
"Legal & Professional","03/26/17","03/27/17","PANTHEON","99.76",
"Legal & Professional","04/06/17","04/07/17","PANTHEON","62.53",
"Legal & Professional","04/08/17","04/09/17","ROCKET LAWYER US","39.95",
"Legal & Professional","04/16/17","04/17/17","BETTERHELP.COM","260.00",
"Legal & Professional","04/19/17","04/19/17","BETTERHELP  DR.VELDOR","260.00",
"Legal & Professional","04/20/17","04/20/17","FORMSWIFT.COM/CHARGE","39.95",
"Legal & Professional","05/05/17","05/07/17","PAYPAL *WP-CLIENT","349.00",
"Legal & Professional","05/08/17","05/09/17","ROCKET LAWYER US","39.95",
"Legal & Professional","05/14/17","05/15/17","BETTERHELP.COM","260.00",
"Legal & Professional","05/17/17","05/17/17","BETTERHELP  DR.VELDOR","260.00",
"Legal & Professional","05/18/17","05/19/17","THE VANGUARD SCHOOL","175.00",
"Utilities","05/08/16","05/09/16","Dropbox*RLFMR37SJZF8","99.00",
"Utilities","06/15/16","06/17/16","PAYPAL *LINKEDIN","59.99",
"Utilities","08/13/16","08/15/16","PAYPAL *ENVATO USA ENVA","36.00",
"Utilities","08/13/16","08/15/16","PAYPAL *ENVATO USA ENVA","76.70",
"Utilities","08/20/16","08/21/16","PAYPAL *ENVATO USA","26.70",
"Utilities","09/13/16","09/14/16","PAYPAL *ENVATO USA","60.00",
"Utilities","09/14/16","09/15/16","PAYPAL *ENVATO USA","30.00",
"Utilities","11/05/16","11/06/16","PAYPAL *ENVATO USA","76.63",
"Utilities","11/14/16","11/15/16","PAYPAL *ENVATO USA","27.00",
"Utilities","11/17/16","11/18/16","PAYPAL *ENVATO USA","20.00",
"Utilities","11/21/16","11/22/16","FGUA-PMNT","127.34",
"Utilities","11/22/16","11/23/16","PAYPAL *ENVATO USA","64.88",
"Utilities","11/28/16","11/29/16","FGUA-PMNT","183.02",
"Utilities","12/13/16","12/14/16","PP*FASTSPRING","39.99",
"Utilities","12/16/16","12/18/16","MANATEE COUNTY UTILITIES","208.64",
"Utilities","12/16/16","12/20/16","MANATEE COUNTY UTILITIES","282.10",
"Utilities","12/19/16","12/20/16","FGUA-PMNT","109.88",
"Utilities","12/30/16","01/01/17","PAYPAL *ENVATO USA","34.88",
"Utilities","12/30/16","01/01/17","PAYPAL *MRT LLC","79.00",
"Utilities","01/12/17","01/13/17","LOGMEININC.COM","215.89",
"Utilities","01/21/17","01/22/17","LOGMEININC.COM","431.78",
"Utilities","01/31/17","02/01/17","FGUA N FT MYERS UTILITY","195.00",
"Utilities","02/01/17","02/03/17","AT&T 3BRT 14902","20.33",
"Utilities","02/28/17","03/01/17","FGUA-PMNT","84.42",
"Utilities","02/28/17","03/01/17","FGUA-PMNT","107.40",
"Utilities","03/30/17","03/31/17","FGUA-PMNT","113.67",
"Utilities","03/31/17","04/02/17","FGUA-PMNT","138.17",
"Utilities","04/05/17","04/06/17","PAYPAL *ENVATO USA","36.25",
"Utilities","04/05/17","04/06/17","GRASSHOPPER GROUP, LLC","42.26",
"Utilities","04/05/17","04/06/17","COUNTERPATH","49.99",
"Utilities","04/05/17","04/07/17","PAYPAL *ENVATO USA","28.00",
"Utilities","04/14/17","04/16/17","PAYPAL *FLYWHEEL","164.54",
"Utilities","04/14/17","04/16/17","PAYPAL *FLYWHEEL","165.00",
"Utilities","04/14/17","04/16/17","PAYPAL *ENVATO USA","24.00",
"Utilities","04/19/17","04/20/17","Dropbox*RLFMR37SJZF8","-5.15",
"Utilities","04/19/17","04/20/17","Dropbox*7K11R8DKNTS2","75.00",
"Utilities","04/19/17","04/21/17","PAYPAL *EVERCONTACT","41.30",
"Utilities","04/20/17","04/21/17","PAYPAL *HOSTTORNADO","39.00",
"Utilities","04/23/17","04/25/17","PAYPAL *ENVATO USA","-36.25",
"Utilities","05/03/17","05/04/17","PAYPAL *FLYWHEEL","15.00",
"Utilities","05/05/17","05/07/17","PAYPAL *WPCHRG.COM","35.88",
"Utilities","05/05/17","05/07/17","PAYPAL *WPCHRG.COM","-269.00",
"Utilities","05/05/17","05/07/17","PAYPAL *FLYWHEEL","75.00",
"Utilities","05/05/17","05/07/17","PAYPAL *WPCHRG.COM","299.00",
"Utilities","05/11/17","05/12/17","PAYPAL *THEMECO","69.00",
"Utilities","05/11/17","05/12/17","WPCHRG.COM WPCHRG.COM","12.00",
"Utilities","05/13/17","05/14/17","DNH*GODADDY.COM","69.99",
"Utilities","05/12/17","05/14/17","PAYPAL *DESIGNCROWD","288.08",
"Utilities","05/15/17","05/17/17","PAYPAL *AVANGATE BV","69.00",
"Utilities","05/19/17","05/21/17","Dropbox*RMM1B3SQGD2G","75.00",
"Clothing","08/26/16","08/28/16","HOMEGOODS #0594","187.03",
"Clothing","08/26/16","08/28/16","MARSHALLS #1003","84.77",
"Clothing","08/31/16","09/02/16","HOME GOODS #394","150.95",
"Clothing","09/15/16","09/16/16","PAYPAL *LINGERIEDIV","127.79",
"Clothing","09/19/16","09/21/16","HOMEGOODS #0594","121.90",
"Clothing","09/20/16","09/22/16","HOMEGOODS #0594","53.95",
"Clothing","09/23/16","09/25/16","TJMAXX #0033","83.92",
"Clothing","09/25/16","09/26/16","STITCH FIX, INC.","20.00",
"Clothing","09/28/16","09/30/16","HOMEGOODS #0174","117.94",
"Clothing","10/02/16","10/03/16","STITCH FIX, INC.","202.75",
"Clothing","10/22/16","10/23/16","STITCH FIX, INC.","20.00",
"Clothing","11/09/16","11/10/16","STITCH FIX, INC.","162.00",
"Clothing","11/11/16","11/13/16","STITCH FIX, INC.","20.00",
"Clothing","11/28/16","11/29/16","HOME GOODS #429","165.91",
"Clothing","12/11/16","12/12/16","STITCH FIX, INC.","15.00",
"Clothing","12/14/16","12/15/16","STITCH FIX, INC.","96.00",
"Clothing","12/26/16","12/27/16","STITCH FIX, INC.","204.00",
"Clothing","01/02/17","01/03/17","STITCH FIX, INC.","116.00",
"Clothing","01/06/17","01/08/17","STITCH FIX, INC.","20.00",
"Clothing","01/08/17","01/09/17","STITCH FIX, INC.","20.00",
"Clothing","01/13/17","01/15/17","MARSHALLS #0264","174.34",
"Clothing","02/01/17","02/02/17","STITCH FIX, INC.","160.00",
"Clothing","02/05/17","02/06/17","STITCH FIX, INC.","20.00",
"Clothing","02/07/17","02/08/17","STITCH FIX, INC.","222.25",
"Clothing","03/09/17","03/10/17","STITCH FIX, INC.","214.75",
"Clothing","03/09/17","03/10/17","STITCH FIX, INC.","20.00",
"Clothing","03/17/17","03/19/17","SP * GOLF BALL NUT","80.94",
"Clothing","03/27/17","03/28/17","PUMA STORE-MIROMAR OUTLT","92.20",
"Clothing","03/27/17","03/29/17","NBFS MIROMAR","42.37",
"Clothing","04/28/17","04/30/17","STITCH FIX, INC.","20.00",
"Clothing","05/08/17","05/09/17","LE TOTE","64.00",
"Clothing","05/09/17","05/10/17","STITCH FIX, INC.","154.00",
"Clothing","05/10/17","05/11/17","LE TOTEREF 1130797","9.99",
"Clothing","05/10/17","05/11/17","LE TOTEREF 1130796","5.99",
"Clothing","05/10/17","05/11/17","LE TOTEREF 1130795","9.99",
"Clothing","05/10/17","05/11/17","STITCH FIX, INC.","20.00",
"Personal Care","05/31/16","06/01/16","SPORT CLIPS IL120","23.00",
"Personal Care","08/22/16","08/23/16","PROFILES V, LLC","41.00",
"Personal Care","12/21/16","12/22/16","RUTHS BEAUTY INC","669.47",
"Personal Care","12/21/16","01/10/17","RUTHS BEAUTY INC","-669.47",
"Personal Care","03/27/17","03/28/17","SQ *DEAD SEA OUT 5841","153.70",
"Personal Care","05/04/17","05/05/17","NAILCOM","110.00",
"Personal Care","05/08/17","05/09/17","ISLAND NAILS AND SPA","15.00",
"Pet Care","10/12/16","10/13/16","PETCO 2721    63527212","94.62",
"Pet Care","10/30/16","10/31/16","PETCO 2721    63527212","91.11",
"Pet Care","11/04/16","11/06/16","PETCO 2783    63527832","42.39",
"Pet Care","03/02/17","03/03/17","BANFIELD 0332","13.49",
"Finance & Other","02/19/16","02/21/16","ONLINEDRIVERSLICENSES","22.95",
